SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-27 03:00:00,NR,-17.1,155.4, , , ,PROVISIONAL,770,735,P______________, ,SH182025,-17.1,155.4, , ,101,956,3,139,150,150,100, , , , , , , , ,1007,289,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,180
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-27 06:00:00,NR,-17.5,155.4, , , ,PROVISIONAL,735,726,O______________,tcvitals,SH182025,-17.5,155.4, , ,109,949,3,139,152,148,104, , , , , , , , ,1006,295,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,165
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-27 09:00:00,NR,-17.7,155.6, , , ,PROVISIONAL,733,732,P______________, ,SH182025,-17.7,155.6, , ,112,946,3,109,157,148,91, , , , , , , , ,1007,272,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,135
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-27 12:00:00,NR,-17.8,155.7, , , ,PROVISIONAL,732,709,O______________,tcvitals,SH182025,-17.8,155.7, , ,115,943,4,78,161,148,78, , , , , , , , ,1008,248,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,165
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-27 15:00:00,NR,-18.1,155.7, , , ,PROVISIONAL,709,678,P______________, ,SH182025,-18.1,155.7, , ,104,948,3,78,161,148,78, , , , , , , , ,1007,218,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,190
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-27 18:00:00,NR,-18.4,155.6, , , ,PROVISIONAL,678,647,O______________,tcvitals,SH182025,-18.4,155.6, , ,93,952,2,78,161,148,78, , , , , , , , ,1005,187,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,195
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-27 21:00:00,NR,-18.7,155.5, , , ,PROVISIONAL,647,618,P______________, ,SH182025,-18.7,155.5, , ,99,951,3,87,161,148,96, , , , , , , , ,1005,187,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,190
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-28 00:00:00,NR,-19.1,155.5, , , ,PROVISIONAL,618,606,O______________,tcvitals,SH182025,-19.1,155.5, , ,105,950,3,96,161,148,113, , , , , , , , ,1005,187,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,170
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-28 03:00:00,NR,-19.6,155.7, , , ,PROVISIONAL,602,594,P______________, ,SH182025,-19.6,155.7, , ,105,950,3,83,157,122,107, , , , , , , , ,1006,235,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,155
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-28 06:00:00,NR,-20.0,155.9, , , ,PROVISIONAL,597,574,O______________,tcvitals,SH182025,-20.0,155.9, , ,105,950,3,70,152,96,100, , , , , , , , ,1006,282,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,170
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-28 09:00:00,NR,-20.2,155.8, , , ,PROVISIONAL,574,550,P______________, ,SH182025,-20.2,155.8, , ,105,951,3,81,154,96,102, , , , , , , , ,1006,282,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,205
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-28 12:00:00,NR,-20.4,155.7, , , ,PROVISIONAL,550,515,O______________,tcvitals,SH182025,-20.4,155.7, , ,105,952,3,91,156,96,104, , , , , , , , ,1006,282,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,205
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-28 15:00:00,NR,-20.7,155.6, , , ,PROVISIONAL,515,485,P______________, ,SH182025,-20.7,155.6, , ,105,952,3,91,156,96,104, , , , , , , , ,1006,282,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,190
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-28 18:00:00,NR,-21.0,155.6, , , ,PROVISIONAL,485,456,O______________,tcvitals,SH182025,-21.0,155.6, , ,105,952,3,91,156,96,104, , , , , , , , ,1006,282,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,185
2025053S15150,2025,11,SP,EA,ALFRED,2025-02-28 21:00:00,NR,-21.3,155.6, , , ,PROVISIONAL,456,418,P______________, ,SH182025,-21.3,155.6, , ,100,956,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,180
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-01 00:00:00,NR,-21.7,155.6, , , ,PROVISIONAL,418,391,I______________,tcvitals,SH182025,-21.7,155.6, , ,95,959,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,180
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-01 03:00:00,NR,-22.0,155.6, , , ,PROVISIONAL,391,364,P______________, ,SH182025,-22.0,155.6, , ,89,963,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,180
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-01 06:00:00,NR,-22.3,155.6, , , ,PROVISIONAL,364,340,O______________,tcvitals,SH182025,-22.3,155.6, , ,84,966,2,91,156,96,104, , , , , , , , ,1006,265,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,195
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-01 09:00:00,NR,-22.5,155.5, , , ,PROVISIONAL,340,317,P______________, ,SH182025,-22.5,155.5, , ,77,971,1,102,156,122,104, , , , , , , , ,1006,265,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,205
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-01 12:00:00,NR,-22.7,155.4, , , ,PROVISIONAL,317,317,O______________,tcvitals,SH182025,-22.7,155.4, , ,70,976,1,113,156,148,104, , , , , , , , ,1006,265,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,220
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-01 15:00:00,NR,-22.7,155.4, , , ,PROVISIONAL,317,317,P______________, ,SH182025,-22.7,155.4, , ,65,978,1,117,156,148,104, , , , , , , , ,1006,246,37, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-01 18:00:00,NR,-22.7,155.4, , , ,PROVISIONAL,317,293,O______________,tcvitals,SH182025,-22.7,155.4, , ,60,979,0,121,156,148,104, , , , , , , , ,1006,226,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,170
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-01 21:00:00,NR,-23.0,155.4, , , ,PROVISIONAL,293,272,P______________, ,SH182025,-23.0,155.4, , ,57,982,0,121,152,144,104, , , , , , , , ,1007,229,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,175
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-02 00:00:00,NR,-23.4,155.5, , , ,PROVISIONAL,272,263,O______________,tcvitals,SH182025,-23.4,155.5, , ,54,984,0,121,148,139,104, , , , , , , , ,1008,231,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,165
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-02 03:00:00,NR,-23.7,155.6, , , ,PROVISIONAL,263,262,P______________, ,SH182025,-23.7,155.6, , ,53,987,0,121,148,139,104, , , , , , , , ,1008,231,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,155
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-02 06:00:00,NR,-24.0,155.8, , , ,PROVISIONAL,267,262,O______________,tcvitals,SH182025,-24.0,155.8, , ,51,989,0,121,148,139,104, , , , , , , , ,1008,231,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,150
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-02 09:00:00,NR,-24.3,156.0, , , ,PROVISIONAL,273,273,P______________, ,SH182025,-24.3,156.0, , ,51,989,0,121,157,139,104, , , , , , , , ,1008,235,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,145
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-02 12:00:00,NR,-24.5,156.2, , , ,PROVISIONAL,288,288,O______________,tcvitals,SH182025,-24.5,156.2, , ,51,988,0,121,165,139,104, , , , , , , , ,1008,239,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,145
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-02 15:00:00,NR,-24.7,156.4, , , ,PROVISIONAL,304,303,P______________, ,SH182025,-24.7,156.4, , ,53,986,0,121,152,135,96, , , , , , , , ,1007,233,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,145
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-02 18:00:00,NR,-25.0,156.6, , , ,PROVISIONAL,322,322,O______________,tcvitals,SH182025,-25.0,156.6, , ,54,983,0,121,139,131,87, , , , , , , , ,1006,226,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,145
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-02 21:00:00,NR,-25.4,156.9, , , ,PROVISIONAL,354,354,P______________, ,SH182025,-25.4,156.9, , ,53,985,0,121,135,140,96, , , , , , , , ,1007,229,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,145
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-03 00:00:00,NR,-25.8,157.2, , , ,PROVISIONAL,391,391,O______________,tcvitals,SH182025,-25.8,157.2, , ,51,986,0,121,131,148,104, , , , , , , , ,1008,231,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,135
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-03 03:00:00,NR,-26.0,157.5, , , ,PROVISIONAL,426,426,P______________, ,SH182025,-26.0,157.5, , ,48,987,0,121,118,148,104, , , , , , , , ,1006,222,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,125
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-03 06:00:00,NR,-26.2,157.8, , , ,PROVISIONAL,460,460,O______________,tcvitals,SH182025,-26.2,157.8, , ,45,987,0,121,104,148,104, , , , , , , , ,1004,213,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,135
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-03 09:00:00,NR,-26.5,158.0, , , ,PROVISIONAL,473,473,P______________, ,SH182025,-26.5,158.0, , ,48,987,0,119,104,135,119, , , , , , , , ,1005,224,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,145
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-03 12:00:00,NR,-26.7,158.2, , , ,PROVISIONAL,483,479,O______________,tcvitals,SH182025,-26.7,158.2, , ,51,986,0,117,104,121,134, , , , , , , , ,1006,234,56, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,145
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-03 15:00:00,NR,-26.9,158.3, , , ,PROVISIONAL,485,485,P______________, ,SH182025,-26.9,158.3, , ,53,985,0,117,137,130,137, , , , , , , , ,1007,247,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,140
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-03 18:00:00,NR,-27.0,158.5, , , ,PROVISIONAL,500,500,O______________,tcvitals,SH182025,-27.0,158.5, , ,54,983,0,117,170,139,139, , , , , , , , ,1008,260,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,130
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-03 21:00:00,NR,-27.1,158.7, , , ,PROVISIONAL,516,513,P______________, ,SH182025,-27.1,158.7, , ,54,983,0,124,183,155,139, , , , , , , , ,1009,265,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,125
2025053S15150,2025,11,SP,EA,ALFRED,2025-03-04 00:00:00,NR,-27.3,159.0, , , ,PROVISIONAL,540, ,O______________,tcvitals,SH182025,-27.3,159.0, , ,54,983,0,131,195,170,139, , , , , , , , ,1010,269,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,125
2025054S13182,2025,12,SP,MM,RAE,2025-02-22 12:00:00,NR,-13.5,-177.7, , , ,PROVISIONAL,397,372,O______________,tcvitals,SH192025,-13.5,-177.7, , ,35,996,0, , , , , , , , , , , , ,1006,165,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,165
2025054S13182,2025,12,SP,MM,RAE,2025-02-22 15:00:00,NR,-14.0,-177.5, , , ,PROVISIONAL,372,335,P______________, ,SH192025,-14.0,-177.5, , ,35,997,0, , , , , , , , , , , , ,1006,155,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,175
2025054S13182,2025,12,SP,MM,RAE,2025-02-22 18:00:00,NR,-14.4,-177.6, , , ,PROVISIONAL,335,287,O______________,tcvitals,SH192025,-14.4,-177.6, , ,35,997,0, , , , , , , , , , , , ,1005,144,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,220
2025054S13182,2025,12,SP,MM,RAE,2025-02-22 21:00:00,NR,-14.6,-178.0, , , ,PROVISIONAL,287,240,P______________, ,SH192025,-14.6,-178.0, , ,40,995,0, , , , , , , , , , , , ,1005,155,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,250
2025054S13182,2025,12,SP,MM,RAE,2025-02-23 00:00:00,NR,-14.7,-178.5, , , ,PROVISIONAL,240,201,O______________,tcvitals,SH192025,-14.7,-178.5, , ,45,993,0, , , , , , , , , , , , ,1005,165,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,240
2025054S13182,2025,12,SP,MM,RAE,2025-02-23 03:00:00,NR,-15.0,-178.7, , , ,PROVISIONAL,201,171,P______________, ,SH192025,-15.0,-178.7, , ,48,991,0, , , , , , , , , , , , ,1005,146,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,205
2025054S13182,2025,12,SP,MM,RAE,2025-02-23 06:00:00,NR,-15.3,-178.8, , , ,PROVISIONAL,171,135,O______________,tcvitals,SH192025,-15.3,-178.8, , ,51,989,0,121,113,61,134, , , , , , , , ,1004,126,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,205
2025054S13182,2025,12,SP,MM,RAE,2025-02-23 09:00:00,NR,-15.6,-179.0, , , ,PROVISIONAL,135,112,P______________, ,SH192025,-15.6,-179.0, , ,53,986,0,113,107,61,113, , , , , , , , ,1005,139,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,205
